text,favorite_count,retweet_count,user.followers_count,user.friends_count,label
A mother lost her child. A father lost his son. A young man lost his life. #JusticeForMikeBrown #Ferguson http://t.co/dRRPNhBPiw,285,448,834,133,0
Jesse Jackson leading a small group in prayer at the scene of #MichaelBrown's death. #Ferguson http://t.co/qbtrJdIVPR,115,156,7036,1563,0
There is a dangerous socioecon war occurring in the US. We MUST use our collective voice &amp; VOTE. #UniteBlue #Ferguson http://t.co/6P3Le9sHBL,88,152,13275,8456,0
"Wake up. Whenever a black man is killed by police, they try to make him a Saint/Martyr. 99% of the time he's a POS #Thug.
#Ferguson",190,124,172285,707,0
"If you ever doubt the power of your voice, just look at what they try to do to silence you. #PoliceState #Ferguson http://t.co/hkH1pc61jG",407,692,15525,11022,0
BREAKING We got reports the crash could be an Airbus A320 Germanwings between Barcelona and Dusseldorf.,37,574,57279,383,1
142 PEOPLE ON BOARD GERMANWINGS AIRBUS A320 THAT CRASHED IN SOUTHERN FRANCE,2,40,8818,118,1
BREAKING: GermanWings A320 Crash in Southern France,1,27,10259,2286,1
BREAKING - A Germanwings Airbus A320 plane reportedly crashed in the region of Digne (French Alps) #Flightradar24 - French TV #itele,9,45,44674,733,1
"Sad news, plane crashed in southern France http://t.co/2K5CklKRzZ #GermanWings",9,61,1740,1432,1
"Airbus passenger plane crashed in French Alps said to belong to Lufthansa subsidiary Germanwings, flying Barcelone-Dusseldorf",2,27,3200,2151,1
"142 passengers on board GermanWings plane which has crashed in French Alps, according to AFP",1,46,44674,733,1
Several European news agencies reporting an accident involving a Germanwings Airbus A320 in southern France. Developing... #breaking,11,32,44744,2245,1
Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI,684,4388,14134290,3,1
BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/FJvY7woj4t,188,1328,58393,383,1
BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,5,82,502598,30,1
French police have confirmed that an #Airbus operated by -#Germanwings has crashed in Southern France,20,198,47997,426,1
BREAKING: a Germanwings A320 has crashed in the French Alps with 142 passengers on board @9NewsAUS,15,76,15721,363,1
We get reports about an Germanwings A320 crash. Flight 4U9525 was lost from Flightradar24 at 6800 feet near Digne in southern France.,214,1496,213211,368,1
#BREAKING: There are reports that a Germanwings Airbus A320 has crashed in the French Alps. More to come. #9News http://t.co/PfEiviM9Po,21,119,179932,1162,1
A Germanwings A320 has crashed en route to Dusseldorf. Flight Radar 24 of the last known position. #4U9525 http://t.co/FrI93NrYFF,11,51,11432,7228,1
Germanwings flight #4U9525 (registration D-AIPX) was lost from Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/vZaQMUlLaZ,497,2773,213060,368,1
"#breaking Airbus A320 crashes in southern France with 148 people on board 
#Germanwings http://t.co/suRCtXRGsU",11,122,147333,360,1
BREAKING:148passengers were on board #GermanWings Airbus A320 which has crashed in D southern French Alps.May اللَّهُ protect them.AMEEN♥☀♥,15,43,52815,293,1
"Flight #4U9525 is a flight from Barcelona to Dusseldorf.
STD 08:35
ATD 09:00
STA 10:55
Signal lost 09:41
http://t.co/FHoX6q0GHt",104,767,214178,369,1
#A320 @Germanwings flight #4U9525 (registration D-AIPX) was lost from @Flightradar24 at 6800 feet at 09.39 UTC time. http://t.co/5Gv9lXJZW8,4,51,29948,20986,1
BREAKING: Germanwings Airbus A320 crashes in French Alps | via @BBCBreaking,22,63,2021304,734,1
"Last position of Germanwings flight #4U9525 at 09:40 UTC
http://t.co/FHoX6q0GHt http://t.co/72pxGKolRM",480,3092,214190,369,1
UPDATE CRASH Germanwings #4U9525 Crash of an A320 disappeared  at 09:39 UTC from radar http://t.co/GRUjOCXkr9 http://t.co/HWrvDD24ac,188,1645,58365,383,1
"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK",10,58,44760,2245,1
"#BREAKING: A Germanwings A320 has crashed in France, German officials confirm to @NBCNews",77,469,2169057,2881,1
BREAKING NEWS #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. (140 passengers),47,71,425465,265,1
BREAKING: Lufthansa's Germanwings plane crashes in southern France -- Report,6,41,1495198,81,1
A320 Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.,6,27,584493,2973,1
"Reports of a plane crash near the French Alps, a GermanWings A320 http://t.co/WDso9Euyhp http://t.co/mpNENahmaW",12,93,17152,235,1
Terrible news... Airbus A320 from Barcelona to Dusseldorf has crashed in France (Germanwings Flight 9525). http://t.co/C3zpWZ5bIF,1,26,11062,233,1
"#BREAKING: A #Germanwings Airbus A320 plane has crashed in southern France, police and aviation officials say.",22,157,613246,1115,1
"Airbus plane operated by Lufthansa's Germanwings airline crashes in southern France, officials say - @Reuters http://t.co/by471NAzFg",83,609,7411803,522,1
#BREAKING: A Germanwings Airbus A320 has crashed in French Alps near Digne (@AhronYoung),5,26,183317,17881,1
Now hearing 148 passengers + crew on board the #A320 that has crashed in southern French Alps. #GermanWings flight. @BBCWorld,17,95,7846,723,1
"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",7,59,16264,1463,1
Germanwings Airbus A320 en route from Barcleona to Dusseldorf crashes in southern French Alps - 148 people on board http://t.co/dqXZQFlg9U,4,34,286804,192,1
"BREAKING: A #Lufthansa #Germanwings Airbus jet carrying 148 people has crashed in southern #France, en route from #Barcelona to #Duesseldorf",1,65,14305,268,1
Hashtags #4U9525 #GermanWings #A320 all useful for latest info on plane crash in southern France.,20,91,20839,1354,1
MORE: Airbus #A320 was lost from Flightradar24 at 6800 feet at 09.39 UTC time #GermanWings http://t.co/WKhAjiH6pQ http://t.co/n4vTej13ff,13,97,69503,77,1
"BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY",94,681,891879,482,1
"MORE Airbus A320 that crashed in southern France operated by Germanwings, carrying 142 passengers, 2 pilots, 4 crew http://t.co/XwKPmofTD9",8,39,893230,2313,1
Our last position reports of the Germanwings plane shows a very rapid descent http://t.co/OhJAEeyVoK,159,617,17180,235,1
French Prime Minister now confirming the plane crash. (via @afneil). #4U9525,7,56,20839,1354,1
German Wings Airbus A320 #4U9525 lost from @Flightradar24 at 6800 ft at 09.39 UTC time UPDATES http://t.co/XTMaa9mAV2 http://t.co/VwZmbhcUsn,39,235,891877,482,1
"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/k6pv4OsCQI",85,748,6049903,1012,1
"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H",6,59,131557,834,1
German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @germanwings http://t.co/SqUrmcvNKt,17,106,756575,361,1
BREAKING: Germanwings airplane crashes in French Alps with 142 passengers http://t.co/v44gsbmtO0 http://t.co/I3t8rnaN5b,4,47,217348,376,1
BREAKING: German air traffic control confirms to NBC NEws that a Germanwings flight has crashed in France. http://t.co/QbF4sKLTCX,231,309,110732,29,1
Germanwings passenger plane crashes in France: http://t.co/BSJhGgMChG,10,26,2742831,8137,1
Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK,4,45,337976,6384,1
"Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu",36,182,61,132,1
"A @germanwings A322 #4U9525, BCN-DUS,  with at least 143 passengers has crashed today at 9.39 UTC http://t.co/L7Wtodurt7",10,46,5464,748,1
"""The pilot did send an SOS message saying the plane was in distress."" -@BillNeelyNBC reporting on #germanwings plane crash.",30,115,2742838,8137,1
"JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/GIZjXnqBU3",17,175,327148,149,1
French President François Hollande states that there are no survivors expected in the Germanwings #4U9525 crash.,4,39,7039,347,1
BREAKING - Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time,8,47,16264,1463,1
UPDATE: Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time - @skymarkwhite,7,31,35845,944,1
"France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/by471NAzFg",31,156,7411776,522,1
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",202,1290,214148,369,1
"Flight #4U9525 climbed to 38,000 feet before before it started to descend and lost signal at 6,800ft /@flightradar24 http://t.co/CIG4wqG5cU",42,297,58397,383,1
#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ,34,190,891875,482,1
"French President Hollande says that he expects there to be ""no survivors"" in the Germanwings plane crash. 148 passengers reportedly onboard.",1,28,141471,101,1
"Flight #4U9525 was descending with a rate of about 3000-4000 feet per minute, which is quite standard for an airport approach.",133,667,214179,369,1
All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/H3YACXHTjK #4U9525 More to follow.,69,365,6050676,1012,1
UPDATE: French President François Hollande has said that no survivors are expected in Germanwings plane crash over France. #9News,9,29,179932,1162,1
"French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps

#Airbus #A320 http://t.co/hpCGZtf2qd",34,350,7859,338,1
"BREAKING: French President Francois Hollande says “apparently no survivors"" in Germanwings crash, at least 148 passengers on the plane",54,253,4054357,862,1
"Heart goes out to 148 passengers and crew of Germanwings Airbus A320 that has crashed in French Alps, Southern France http://t.co/K7fmJLRt4G",94,257,145903,86003,1
.@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/Hl7IVhZCmy,65,230,13070,689,1
"#BREAKING: Germanwings jetliner has crashed in Southeastern France, according to officials. All 148 on board are feared dead.",3,26,251940,782,1
Germanwings plane crashes in French Alps with 148 people http://t.co/pg3bpbv7R1,210,200,60142,6289,1
"The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said. http://t.co/iWeLBpmiHS",400,632,25303087,113,1
IMAGE: .@flightradar24 altitude &amp; speed chart of #4U9525. Aircraft entered a steep but constant descent. http://t.co/MoG0h2Dvaq,13,53,35881,946,1
"Reports: Crashed #Germanwings plane was carrying 148 people, including 142 passengers, two pilots and four flight attendants.",14,85,131018,425,1
"Germanwings plane crashes in France, up to 150 feared dead http://t.co/n44I07mnoh",44,383,6446943,1053,1
"ALERT France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/Ni7bJyJ52i",9,43,57163,382,1
"Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK",6,47,616423,1210,1
Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx,3,38,124676,1755,1
French PM says passengers and crew of Germanwings plane that crash feared dead http://t.co/on24GtCYyv,4,39,220744,324,1
"Received news that a Germanwings Airbus A320 plane crashed in southern France, carrying 142 passengers &amp; 6 crew onboard.",3,30,4264,632,1
Pilots of crashed Germanwings flight declared emergency at 10:47 a.m. as plane fell rapidly. http://t.co/9YonrFRes3,8,37,2306,875,1
"BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2",2,1489,207240,34,1
Germanwings Airbus A320 crashes in French Alps: flightradar data shows flight #4U9525 had rapid descent http://t.co/WcNAHONCnQ,17,103,3404435,1084,1
"Passenger plane carrying 148 people crashes in the French Alps en route from Spain to Germany.
#Germanwings",7,30,86373,804,1
#BREAKING: #Germanwings Airbus A320 crew sent distress signal before French Alps crash - reports http://t.co/JLDCz6AhFR,18,64,1103424,1758,1
VIDEO -  BREAKING NEWS - Germanwings Airbus crashes in the French Alps with 148 onboard http://t.co/C2fJV2Uapu http://t.co/y0RoEPBMqM,9,58,93671,1182,1
"A Germanwings Airbus A320, flight #4U9525 BCN-DUS, crashed in southern France; 148 on board http://t.co/tUtpc26daX",15,87,35048,145,1
The French president has said he believed none of the 148 people on board #Germanwings flight #4U9525 plane survived http://t.co/KC9NBcEzSV,12,53,613449,1115,1
"My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id",34,116,96226,778,1
"ALERT Photo: Germanwings crash plane 'lost signal at 6,800 feet,' flight radar shows - @itvnews http://t.co/m358Qc2Na1",10,53,57125,382,1
"1047 call: DGAC source says pilots called «urgence, urgence» (“emergency, emergency”), as opposed to a mayday call or 7700 squawk. #4U9525",14,111,7038,347,1
#4U9525 From FL380 to FL110 in 8 min? That's average rate of descent 3375 fpm! Than levelled off at FL068? What the hell was going on there?,15,32,21139,21934,1
#Breaking: A plane carrying at least 142 people crashes in  France. French PM says unlikely anyone on the #Germanwings  jetliner survived,10,25,121059,19578,1
"148 on board:
- 142 passengers
- 2 pilots
- 4  flight attendants

@SPIEGEL_English @Corriereit 
#Germanwings http://t.co/VT9w6qumJa",3,61,3260,985,1
"#Germanwings latest: http://t.co/8tZopIBYLh
- #Airbus A320 crashes in French Alps
- Barcelona-to-Dusseldorf flight
- 142 passengers &amp; 6 crew",523,1760,14132292,3,1
148 people feared dead after Germanwings Airbus crash in France: http://t.co/uuK7F3uSVP http://t.co/Y7e55cwW7B,168,822,6445802,1053,1
148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD,2,37,77617,159,1
French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF,1,43,1523,825,1
"Tracking data shows descent of #4U9525 was very aggressive, but not full freefall. (image via @planefinder)http://t.co/vV6LPavase",17,54,44760,2245,1
French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ,17,57,5471768,5565,1
"Before crash, pilots of #Germanwings A320 reported emergency at 10:47 local time and descended rapidly to 5,000 feet. http://t.co/CwF82tkUVg",4,38,159350,1667,1
"Plane crashes in southern France, 148 on board: Germanwings budget airline was flying from Barcelona to Dusseldorf. http://t.co/2VHTfulQOQ",2,27,338252,30,1
